SiteEnergyUse(kBtu)
1096646.25
238969.7031
1955013.5
731321.8125
3204685.5
753275.1875
1577040.875
971990.3125
1086678.125
623107.6875
651293.3125
3009967.0
361542.0938
755618.1875
4704936.5
4489661.0
1326178.125
605186.3125
1705515.25
4141785.5
770333.0
2595783.5
1829981.375
1298307.625
1725336.25
439065.9063
1471914.25
1269367.5
452612.5
1778431.75
1787119.0
2399353.5
222600.0938
534703.6875
630250.125
1010967.688
1126157.25
710275.375
478690.0938
1011667.5
1793851.375
2478960.0
2823184.0
3767135.0
2227638.25
4193371.0
1291405.25
1021796.625
1215156.25
1818867.875
1934224.25
576405.125
3050455.25
2173143.75
1799664.125
776248.6875
1739693.25
2303732.75
1074989.0
1469556.25
4877959.0
1619177.125
2313978.75
2782066.5
1217509.125
1856230.625
5155090.5
1965182.25
2050600.75
2280352.5
3076813.25
1485945.875
1208029.25
1772188.5
5912066.0
1689372.625
1149140.25
1881516.125
983595.875
1262255.75
456953.0
1806468.0
4480961.0
1169948.875
5587347.0
2100982.75
2998208.25
1538750.625
1333432.125
2883139.0
8476183.0
2014475.875
2946756.25
2828950.5
3735308.5
1107290.625
2465983.5
5355753.0
161311.0938
966677.125
1253745.5
989079.5
2106073.5
2553763.5
1372213.375
966907.375
7442314.5
5277482.5
739210.5
1761137.5
5903015.0
2485521.0
2003807.75
2524228.25
7429423.0
1912760.75
564754.1875
2844685.0
1832808.75
1257774.625
2071670.25
5437110.5
2827772.75
1717130.875
1862176.875
5136604.5
1634178.25
2160420.0
287763.5
3205182.5
3600571.25
4167253.75
436604.0938
9155568.0
1539066.375
2804534.0
867184.375
581289.0
2045592.0
2590622.0
3485865.5
991918.0
2246747.5
1426279.5
1878742.875
2274873.5
1297812.75
5876439.0
0.0
3040978.0
856088.625
331675.0
1467029.75
1903455.875
7408342.0
2077039.375
531737.1875
910718.6875
1972078.625
675772.875
1351267.875
2241280.5
870625.8125
378714.4063
1208407.625
1088556.25
2478045.5
794724.625
807185.5
265774.9063
3363535.5
876425.0
1750419.0
736428.625
362874.0
700627.625
3568419.5
4294550.0
1002995.0
2890379.0
855665.125
1261634.5
1645605.125
1275231.75
729397.1875
873577.3125
431390.4063
1751483.875
116486.6016
6917280.0
1848878.5
1213869.75
1242311.5
2497942.75
1379932.5
1331122.125
935580.3125
3035962.25
752104.0
1533245.75
306911.0938
1094940.75
5274642.0
786253.6875
1137967.5
1404253.75
1208035.375
858780.625
1730600.625
222255.9063
1294615.25
1388345.125
2017967.75
97690.39844
57133.19922
657385.8125
520011.8125
469499.8125
845044.125
727385.8125
904059.875
241478.5938
1121537.75
7240274.0
1686405.0
579888.3125
502898.6875
1995131.75
2235765.5
1164364.75
809870.8125
3846501.25
2450442.75
1735995.75
1286817.375
1755788.5
2189735.0
1700057.375
3548858.25
1211349.25
335245.0
2472350.25
1998725.25
1900006.25
1459199.75
123767.2031
2436063.0
1169932.75
959352.0
1612105.75
2619088.5
1012024.313
3475804.25
1633105.375
1614026.25
436252.5
3091387.5
3094090.0
313528.0938
1268459.0
1981115.25
1155080.5
326778.6875
7837692.5
2826828.0
269016.6875
1403820.0
1245923.75
3787648.25
3612526.75
409578.4063
113130.0
1045838.5
1509292.0
3046543.0
1356874.75
2640980.25
3239754.0
5144392.0
1625308.625
2796425.0
2190460.0
1748629.875
1642471.5
769771.3125
873711.125
985401.8125
2282551.25
1602084.375
2520483.25
666740.3125
1994967.75
968026.3125
400770.9063
1964681.25
3835202.0
1686262.25
2842819.5
0.0
882896.5
1035554.688
1234095.5
1055033.0
638507.125
499828.5938
866126.375
1639136.25
709990.8125
1084553.75
1435562.75
5381105.0
3999505.25
2805826.0
3540225.75
2018385.75
1801941.75
1961581.5
1280263.75
1431784.0
805643.5
1748444.25
1328461.25
1527695.5
1965075.625
1157976.5
4590246.5
1628540.0
545426.375
655422.375
1269847.75
1324092.125
659761.875
416885.5938
1832031.5
4747403.5
4069301.5
764094.5
4323672.0
642645.1875
5804784.5
1989763.875
2203758.5
863703.0
440419.1875
1267463.125
1404702.25
797170.3125
808968.1875
270838.5
162960.0
819354.625
652991.6875
758008.875
1167887.75
495481.0
523614.0938
1318947.25
3626431.5
735907.8125
847419.375
1694930.375
1429855.75
1758134.625
1610794.75
834711.875
1814947.0
920430.625
526752.8125
919746.3125
2654316.0
844076.8125
6129780.0
1139980.625
2107743.75
405050.4063
468396.9063
1108310.875
1567746.75
3573328.25
1228113.5
822636.625
1849331.25
2824096.75
4262316.5
1195165.25
2563985.5
522972.1875
533742.8125
419978.6875
858701.0
2491238.25
2852102.75
1042652.625
1890502.5
2602213.75
1519952.125
1436510.375
2108861.75
2133797.75
1922953.25
600516.875
1063960.125
1046187.625
1162163.125
1929851.5
2912454.75
1164537.75
2701833.75
363808.1875
2936336.25
809291.8125
216115.0
620994.3125
2786648.75
6674179.5
2186148.5
4302455.5
2771820.5
1356972.25
2339234.0
2373568.25
1176342.25
2053956.375
1399062.75
950695.625
2833624.5
347437.6875
1608508.75
1486681.75
738983.0
438557.0
903541.875
209698.7031
1074350.375
3528086.75
3133849.5
1144267.5
3494929.5
308400.4063
1011965.375
1564891.75
2839882.25
2100216.5
4416909.5
3740373.75
1608884.25
8054334.0
3275779.25
796042.375
4585966.0
1298039.875
229856.4063
1001964.0
817255.875
576174.125
1682454.875
2502081.0
1232822.875
928584.875
743528.125
2070005.625
111969.7031
106918.0
3245111.5
1748644.5
3027867.5
1441445.625
586589.1875
1528295.75
771512.6875
1274049.75
992794.6875
1242811.75
1508561.875
1676426.5
6058494.0
1896626.375
5722325.5
893053.1875
1148202.25
1206165.75
1302192.875
150167.7969
1386445.375
1331469.75
4653535.0
415364.5938
561473.875
905750.375
1218112.0
4116369.0
2177064.75
608755.375
2442220.0
904236.0
2794837.0
1791697.75
1968907.25
1027230.875
2470642.0
3064039.5
177812.7969
1073156.375
2556131.0
719905.1875
1436773.875
1143826.625
1162561.125
3717064.0
3537841.5
6584966.5
840549.375
3542708.5
392683.6875
317794.4063
1391714.25
9512829.0
430308.9063
2799595.0
2058532.875
1544501.75
6983736.0
1287497.375
188745.7031
3768900.5
466672.6875
1582655.875
817409.625
847097.8125
2615973.5
713326.875
2092696.0
4199443.0
1288669.5
412562.4063
1333289.625
964923.8125
336745.4063
1153690.125
1264626.875
5078204.0
4644346.0
3605755.5
331059.5
1063480.5
2037720.625
1989103.875
287132.5
774075.6875
1031667.5
1478979.25
2266983.0
2470566.0
866806.0
1378130.25
1845150.625
826488.6875
640377.0
3646053.75
1219863.125
2662054.25
782343.8125
3625407.5
690557.6875
1440554.25
801645.875
1465795.75
1813718.0
917100.3125
2119806.25
1943899.25
588856.125
1725108.25
1992158.25
1072151.375
2240342.0
2305643.5
720170.6875
227509.5
1244150.0
1581352.75
1822834.25
2462408.25
4103800.75
1594733.625
1100499.75
1159807.125
881386.1875
810636.875
683274.0
1063035.875
1938776.75
5134446.0
1941728.75
1080821.0
1214710.25
1581036.75
1544995.75
1402048.5
577123.125
541943.3125
2099386.75
1103594.75
1537570.25
1601955.625
1078535.75
1567040.75
981009.125
4857581.5
987063.6875
942415.1875
2188051.25
666687.5
2145603.5
1403094.75
1539176.625
747456.875
1200180.875
1439572.375
977230.3125
2366929.5
1028277.313
1516415.75
1207504.0
2217620.0
2473302.0
1522596.75
2466100.0
1631479.125
4729846.5
2735811.5
5652231.0
2155390.25
1368120.5
1295485.25
470666.6875
592088.125
1321065.0
550324.1875
1632472.0
1181428.75
2171751.5
1709307.5
1396280.25
1638691.625
786324.0
5981430.0
1586388.75
964236.0
3605749.75
1607972.25
421430.0
5447076.5
375773.5938
965425.1875
374753.8125
439266.9063
1683064.25
127374.0
1063269.125
895784.6875
405062.0
2720238.25
624125.625
1980825.25
689803.0
1765813.625
1573155.0
1082920.125
930439.375
3296526.25
1242666.25
209644.9063
932083.5
2701872.0
3371659.75
3392129.0
79711.79688
595936.5
1027394.313
1623657.0
2028125.625
1622231.375
3724098.25
1755072.75
2076289.625
3481727.5
1258619.125
1021754.688
954352.6875
1641667.0
1267348.5
1987334.75
1111293.75
4236396.5
861643.6875
726917.5
1835804.0
9393108.0
485971.0
1784385.25
924192.6875
3782378.25
3736960.0
3020001.5
7798464.0
7574092.0
1295685.75
3543985.5
5214621.5
8025696.0
9290214.0
3560614.25
8305255.0
5313217.0
3505497.0
1498457.875
4959298.0
1554599.25
2193115.0
3947209.25
4307238.5
2762846.0
8475238.0
6897247.5
1634669.375
1357119.875
0.0
5475367.0
3886545.0
1933811.625
342726.0938
2912264.0
1363191.625
2502131.0
3497215.5
1662054.125
2429214.0
544172.375
6335315.5
1546484.875
3590731.0
2274296.75
3185005.25
5826745.0
7768057.5
923812.8125
2159170.25
5000717.0
940844.6875
1399581.625
5832666.5
2346692.5
627854.125
4991893.5
6042399.5
3605855.5
4420650.5
2925780.0
1325972.75
3180819.25
636965.5
851053.8125
783423.0
645665.375
936616.5
502667.6875
1813404.0
387810.0
932082.125
849745.6875
950276.1875
719471.1875
1152896.25
